# time,ax,ay,az,gx,gy,gz,temperature
0.00000000,-0.05786133,0.01318359,0.71264648,-1.40243902,3.41463415,-19.14634146,21.00058824
0.01000000,-0.03369141,0.13134766,0.71435547,-1.03658537,3.90243902,-30.00000000,21.00058824
0.02000000,-0.06494141,0.01025391,0.73559570,-0.42682927,2.80487805,-34.14634146,21.00058824
0.03000000,0.05590820,-0.02416992,0.72631836,-0.54878049,4.20731707,-35.06097561,21.00058824
0.04000000,0.05322266,-0.08813477,0.70654297,-0.24390244,3.17073171,-35.73170732,20.90647059
0.05000000,0.12695312,0.12426758,0.66430664,0.79268293,3.59756098,-33.53658537,20.95352941
0.06000000,0.10302734,-0.14868164,0.84838867,-0.36585366,4.14634146,-33.53658537,20.90647059
0.07000000,0.02978516,0.10034180,0.74902344,-1.82926829,3.78048780,-34.57317073,20.90647059
0.08000000,0.25439453,0.29248047,1.16674805,-3.90243902,-0.91463415,-41.95121951,20.95352941
0.09000000,-0.13940430,-0.02026367,0.68432617,-1.52439024,3.90243902,-40.60975610,20.90647059
0.10000000,0.07617188,-0.16040039,0.70532227,1.64634146,3.90243902,-34.87804878,20.90647059
0.11000000,0.18969727,-0.11499023,0.75000000,-0.54878049,4.45121951,-29.81707317,21.00058824
0.12000000,0.21386719,-0.17675781,0.66845703,0.67073171,4.51219512,-27.31707317,21.00058824
0.13000000,0.18969727,-0.12353516,0.76489258,-0.36585366,3.41463415,-23.53658537,21.00058824
0.14000000,0.15747070,-0.18115234,0.67553711,-2.19512195,1.58536585,-22.86585366,21.04764706
0.15000000,0.06787109,-0.09570312,0.74536133,-0.85365854,2.62195122,-23.29268293,21.00058824
0.16000000,0.04858398,-0.07690430,0.78588867,-1.28048780,1.89024390,-24.75609756,21.00058824
0.17000000,0.10400391,-0.11914062,0.70776367,-0.42682927,2.56097561,-20.91463415,20.95352941
0.18000000,0.10327148,-0.21435547,0.69335938,-0.60975610,2.62195122,-18.10975610,21.00058824
0.19000000,0.09887695,-0.18041992,0.70385742,-1.40243902,1.52439024,-15.00000000,21.00058824
0.20000000,0.14331055,-0.27587891,0.69848633,-0.54878049,2.56097561,-9.75609756,20.90647059
0.21000000,0.14770508,-0.35302734,0.65844727,-0.67073171,2.56097561,-6.09756098,21.00058824
0.22000000,0.15649414,-0.40527344,0.70336914,-2.50000000,1.76829268,-3.71951220,20.90647059
0.23000000,0.11816406,-0.27050781,0.69165039,-2.68292683,1.89024390,-1.82926829,20.90647059
0.24000000,0.06958008,-0.10937500,0.70507812,-2.19512195,2.07317073,-1.09756098,20.90647059
0.25000000,0.04541016,-0.05371094,0.71459961,-2.01219512,2.37804878,-0.91463415,20.90647059
0.26000000,0.04345703,-0.06030273,0.69946289,-1.70731707,2.13414634,-1.09756098,20.85941176
0.27000000,0.04125977,-0.05395508,0.71020508,-1.89024390,2.19512195,-1.03658537,21.00058824
0.28000000,0.04638672,-0.04809570,0.70727539,-1.82926829,1.95121951,-0.91463415,21.00058824
0.29000000,0.03930664,-0.05029297,0.70361328,-1.70731707,2.19512195,-0.91463415,20.95352941
0.30000000,0.03540039,-0.05078125,0.69897461,-2.01219512,2.19512195,-0.91463415,21.00058824
0.31000000,0.04223633,-0.05761719,0.69750977,-1.64634146,2.50000000,-0.97560976,21.00058824
0.32000000,0.04809570,-0.04980469,0.70556641,-1.95121951,2.62195122,-0.97560976,20.95352941
0.33000000,0.02319336,-0.04565430,0.70214844,-1.95121951,2.68292683,-1.34146341,21.00058824
0.34000000,-0.17236328,0.02368164,0.69238281,-1.89024390,2.74390244,-11.52439024,21.00058824
0.35000000,-0.40112305,0.12133789,0.69799805,-0.97560976,3.78048780,-36.52439024,21.00058824
0.36000000,-0.59228516,0.26831055,0.69848633,0.18292683,6.58536585,-81.15853659,20.95352941
0.37000000,-0.62426758,0.26562500,0.71362305,0.85365854,8.96341463,-143.53658537,20.95352941
0.38000000,-0.71533203,0.29223633,0.64331055,1.82926829,16.03658537,-210.67073171,21.04764706
0.39000000,-0.65966797,-0.00024414,0.45190430,0.48780488,11.03658537,-285.85365854,20.95352941
0.40000000,-0.85400391,-0.43896484,0.59033203,4.45121951,16.70731707,-383.04878049,20.90647059
0.41000000,-1.05566406,-0.69384766,0.59741211,5.48780488,19.32926829,-493.04878049,20.90647059
0.42000000,-1.28637695,-0.19238281,0.72216797,8.04878049,20.85365854,-602.56097561,21.00058824
0.43000000,-0.74951172,0.06738281,1.04150391,9.20731707,26.28048780,-707.92682927,21.00058824
0.44000000,-0.50122070,0.54858398,0.90478516,13.41463415,20.97560976,-775.36585366,21.00058824
0.45000000,-0.26489258,0.60473633,0.99414062,16.40243902,10.73170732,-801.58536585,21.09470588
0.46000000,0.36254883,0.01269531,0.80468750,23.47560976,9.20731707,-783.53658537,21.00058824
0.47000000,0.07055664,-0.13940430,0.33691406,-0.48780488,26.46341463,-759.63414634,20.95352941
0.48000000,0.06054688,-0.05590820,0.71972656,3.04878049,38.04878049,-745.30487805,21.00058824
0.49000000,-0.07543945,0.05712891,0.60302734,3.35365854,38.35365854,-730.18292683,21.00058824
0.50000000,-0.07373047,0.05712891,0.70507812,10.85365854,30.18292683,-715.42682927,21.04764706
0.51000000,0.00976562,0.06665039,0.66601562,16.34146341,22.80487805,-703.96341463,21.00058824
0.52000000,0.02221680,0.07006836,0.69165039,12.07317073,21.64634146,-689.69512195,21.00058824
0.53000000,-0.07617188,0.04711914,0.60229492,11.89024390,24.87804878,-673.29268293,20.95352941
0.54000000,-0.09741211,0.09765625,0.72412109,9.02439024,26.40243902,-659.81707317,21.00058824
0.55000000,-0.07104492,0.06298828,0.73754883,13.41463415,25.97560976,-646.89024390,20.90647059
0.56000000,-0.21020508,0.13891602,0.71801758,14.51219512,28.29268293,-632.25609756,20.95352941
0.57000000,-0.31811523,0.22290039,0.98339844,4.87804878,31.76829268,-617.86585366,21.00058824
0.58000000,-0.23583984,0.28247070,0.32299805,20.73170732,11.46341463,-605.06097561,21.00058824
0.59000000,0.03076172,0.20117188,0.58203125,25.30487805,8.04878049,-595.12195122,21.00058824
0.60000000,0.02490234,0.19091797,0.97998047,15.67073171,8.04878049,-582.43902439,21.00058824
0.61000000,-0.08642578,0.00805664,0.29907227,1.46341463,24.57317073,-569.81707317,21.00058824
0.62000000,-0.19165039,0.04028320,0.81567383,13.04878049,35.00000000,-556.09756098,21.00058824
0.63000000,-0.03930664,0.18530273,1.51782227,14.63414634,20.12195122,-542.19512195,20.90647059
0.64000000,-0.03833008,0.10913086,0.81811523,13.10975610,18.41463415,-528.71951220,20.90647059
0.65000000,-0.05737305,-0.02441406,0.67700195,11.09756098,17.80487805,-515.73170732,21.04764706
0.66000000,-0.08496094,0.04101562,0.77709961,15.79268293,23.47560976,-503.90243902,21.00058824
0.67000000,-0.12158203,0.05664062,0.33715820,9.26829268,27.86585366,-493.10975610,20.90647059
0.68000000,-0.13769531,0.05126953,0.84301758,-2.43902439,23.41463415,-481.40243902,21.04764706
