# time,ax,ay,az,gx,gy,gz,temperature
0.00000000,0.11914062,0.01855469,-1.34960938,-1.82926829,2.37804878,-0.97560976,20.81235294
0.01000000,0.12036133,0.01342773,-1.33862305,-1.70731707,2.13414634,-0.97560976,20.85941176
0.02000000,0.12036133,0.01708984,-1.34448242,-1.82926829,2.31707317,-0.91463415,20.85941176
0.03000000,0.11767578,0.01879883,-1.34838867,-1.82926829,2.37804878,-0.97560976,20.81235294
0.04000000,0.11914062,0.01391602,-1.34399414,-1.76829268,2.19512195,-0.79268293,20.85941176
0.05000000,0.11987305,0.01391602,-1.35913086,-1.76829268,2.37804878,-1.09756098,20.76529412
0.06000000,0.12280273,0.01342773,-1.35375977,-1.95121951,2.43902439,-1.09756098,20.81235294
0.07000000,0.12011719,0.01611328,-1.34741211,-1.82926829,2.31707317,-0.79268293,20.85941176
0.08000000,0.12329102,0.01831055,-1.34619141,-1.76829268,2.43902439,-0.91463415,20.76529412
0.09000000,0.11987305,0.01416016,-1.34912109,-1.76829268,2.25609756,-1.09756098,20.81235294
0.10000000,0.12548828,0.01367188,-1.34448242,-1.89024390,2.31707317,-1.03658537,20.85941176
0.11000000,0.12158203,0.01684570,-1.34497070,-1.70731707,2.19512195,-0.97560976,20.85941176
0.12000000,0.11718750,0.01904297,-1.35400391,-1.89024390,2.43902439,-0.85365854,20.81235294
0.13000000,0.12573242,0.01782227,-1.33740234,-1.70731707,2.37804878,-0.97560976,20.85941176
0.14000000,0.12231445,0.01220703,-1.35180664,-1.76829268,2.19512195,-0.73170732,20.85941176
0.15000000,0.12109375,0.01245117,-1.34765625,-1.76829268,2.31707317,-1.03658537,20.81235294
0.16000000,0.12158203,0.02001953,-1.34277344,-1.64634146,2.31707317,-0.85365854,20.76529412
0.17000000,0.12084961,0.01635742,-1.34277344,-1.82926829,2.43902439,-0.97560976,20.85941176
0.18000000,0.11816406,0.01367188,-1.34082031,-1.82926829,2.25609756,-1.03658537,20.81235294
0.19000000,0.11938477,0.02050781,-1.34448242,-1.76829268,2.31707317,-1.03658537,20.76529412
0.20000000,0.12597656,0.01440430,-1.33813477,-1.82926829,2.25609756,-1.15853659,20.76529412
0.21000000,0.10595703,0.01123047,-1.38867188,-1.64634146,1.89024390,-1.15853659,20.81235294
0.22000000,0.11767578,0.01562500,-1.36254883,-1.82926829,2.68292683,-1.09756098,20.85941176
0.23000000,0.12744141,0.02319336,-1.35278320,-2.01219512,2.37804878,-1.03658537,20.85941176
0.24000000,0.11840820,0.01806641,-1.34472656,-1.64634146,2.07317073,-0.97560976,20.85941176
0.25000000,0.11914062,0.01733398,-1.34277344,-1.89024390,2.37804878,-0.91463415,20.85941176
0.26000000,0.11474609,0.01660156,-1.34814453,-1.89024390,2.50000000,-0.85365854,20.85941176
0.27000000,0.11816406,0.01538086,-1.34570312,-1.76829268,2.31707317,-0.91463415,20.85941176
0.28000000,0.12329102,0.01464844,-1.33764648,-1.89024390,2.13414634,-0.91463415,20.85941176
0.29000000,0.11889648,0.01611328,-1.34838867,-1.89024390,2.37804878,-1.09756098,20.76529412
0.30000000,0.11791992,0.01660156,-1.33837891,-1.89024390,2.37804878,-1.09756098,20.81235294
0.31000000,0.12255859,0.01684570,-1.35205078,-1.82926829,2.62195122,-1.03658537,20.76529412
0.32000000,0.11791992,0.01953125,-1.34350586,-1.70731707,2.37804878,-0.97560976,20.85941176
0.33000000,0.12573242,0.01635742,-1.35107422,-1.76829268,2.43902439,-0.97560976,20.76529412
0.34000000,0.12182617,0.01708984,-1.34814453,-1.95121951,2.43902439,-0.85365854,20.85941176
0.35000000,0.12182617,0.02001953,-1.34301758,-1.82926829,2.31707317,-1.09756098,20.85941176
0.36000000,0.12060547,0.01684570,-1.35302734,-1.95121951,2.31707317,-0.85365854,20.85941176
0.37000000,0.11865234,0.01293945,-1.34887695,-1.95121951,2.07317073,-0.97560976,20.85941176
0.38000000,0.12011719,0.01391602,-1.34619141,-1.82926829,2.37804878,-0.79268293,20.85941176
0.39000000,0.12280273,0.02343750,-1.33740234,-1.82926829,2.43902439,-0.97560976,20.85941176
0.40000000,0.12353516,0.02001953,-1.34619141,-1.76829268,2.43902439,-0.85365854,20.85941176
0.41000000,0.12182617,0.01635742,-1.34619141,-1.82926829,2.37804878,-0.85365854,20.85941176
0.42000000,0.12011719,0.01879883,-1.34960938,-1.82926829,2.25609756,-1.09756098,20.85941176
0.43000000,0.11743164,0.01586914,-1.34765625,-1.76829268,2.43902439,-0.91463415,20.85941176
0.44000000,0.12744141,0.01733398,-1.34863281,-1.95121951,2.31707317,-0.79268293,20.76529412
0.45000000,0.12011719,0.02075195,-1.34838867,-1.82926829,2.31707317,-0.85365854,20.81235294
0.46000000,0.11694336,0.01464844,-1.34497070,-1.76829268,2.37804878,-1.15853659,20.76529412
0.47000000,0.12426758,0.01586914,-1.35595703,-1.95121951,2.43902439,-0.91463415,20.76529412
0.48000000,0.12402344,0.01220703,-1.34497070,-1.89024390,2.19512195,-0.79268293,20.76529412
0.49000000,0.11669922,0.01757812,-1.35034180,-1.82926829,2.37804878,-0.73170732,20.85941176
0.50000000,0.11840820,0.01977539,-1.34521484,-1.89024390,2.50000000,-0.85365854,20.85941176
0.51000000,0.12158203,0.01269531,-1.34912109,-1.70731707,2.37804878,-0.97560976,20.76529412
0.52000000,0.12133789,0.01928711,-1.34326172,-1.82926829,2.31707317,-1.03658537,20.76529412
0.53000000,0.11840820,0.01757812,-1.34448242,-1.95121951,2.31707317,-0.97560976,20.85941176
0.54000000,0.11865234,0.01660156,-1.34375000,-1.70731707,2.31707317,-0.91463415,20.81235294
0.55000000,0.12011719,0.01855469,-1.35229492,-1.82926829,2.25609756,-1.03658537,20.76529412
0.56000000,0.12329102,0.01757812,-1.35351562,-1.89024390,2.37804878,-1.09756098,20.85941176
0.57000000,0.12329102,0.01953125,-1.34472656,-1.76829268,2.56097561,-0.97560976,20.81235294
0.58000000,0.11718750,0.01806641,-1.34814453,-1.95121951,2.56097561,-0.91463415,20.85941176
0.59000000,0.12426758,0.01855469,-1.34106445,-1.82926829,2.13414634,-0.79268293,20.85941176
0.60000000,0.12255859,0.01757812,-1.35131836,-1.89024390,2.37804878,-1.03658537,20.76529412
0.61000000,0.11767578,0.01611328,-1.34570312,-1.82926829,2.37804878,-1.15853659,20.90647059
0.62000000,0.12377930,0.01635742,-1.34619141,-1.89024390,2.25609756,-0.97560976,20.85941176
0.63000000,0.12084961,0.01733398,-1.34985352,-1.89024390,2.43902439,-0.97560976,20.85941176
0.64000000,0.12207031,0.01660156,-1.34863281,-1.89024390,2.13414634,-1.09756098,20.81235294
0.65000000,0.12768555,0.01904297,-1.34130859,-1.64634146,2.43902439,-1.03658537,20.90647059
0.66000000,0.17285156,0.03588867,-1.36303711,-2.25609756,2.25609756,-1.52439024,20.76529412
0.67000000,-0.03173828,-0.30029297,-1.47998047,-4.87804878,1.95121951,-5.06097561,20.90647059
0.68000000,0.04052734,-0.03784180,-1.22924805,-12.13414634,-3.71951220,-15.67073171,20.90647059
0.69000000,-0.05053711,-0.00537109,-1.37036133,-8.17073171,-5.24390244,-28.41463415,20.81235294
0.70000000,0.02441406,0.05810547,-1.32568359,2.98780488,3.23170732,-36.89024390,20.71823529
0.71000000,0.10668945,0.19921875,-1.35034180,1.46341463,6.21951220,-34.02439024,20.81235294
0.72000000,0.14770508,0.23510742,-1.35815430,-3.53658537,1.95121951,-22.07317073,20.85941176
0.73000000,0.09838867,0.16967773,-1.30517578,-7.50000000,0.06097561,-17.13414634,20.81235294
0.74000000,-0.18896484,0.19140625,-1.47241211,-3.53658537,-0.06097561,-11.40243902,20.90647059
0.75000000,-0.29687500,0.39404297,-1.31494141,-8.53658537,1.70731707,1.76829268,20.81235294
0.76000000,-0.08251953,0.32250977,-1.39965820,-10.48780488,-4.39024390,12.80487805,20.76529412
0.77000000,0.17358398,0.19604492,-1.53808594,-12.56097561,-8.65853659,14.93902439,20.85941176
0.78000000,0.30883789,0.08642578,-1.57177734,-5.12195122,-14.93902439,17.86585366,20.81235294
0.79000000,0.40551758,0.04467773,-1.50195312,-0.42682927,-22.01219512,20.73170732,20.76529412
0.80000000,0.40551758,0.12036133,-1.55810547,-5.24390244,-29.75609756,24.14634146,20.85941176
0.81000000,0.38818359,0.15942383,-1.58813477,-15.97560976,-41.03658537,28.04878049,20.81235294
0.82000000,0.35595703,0.12475586,-1.77709961,-29.08536585,-39.75609756,27.01219512,20.85941176
0.83000000,0.31835938,0.11572266,-1.78344727,-34.75609756,-41.15853659,22.01219512,20.76529412
0.84000000,0.32104492,0.15698242,-1.64526367,-34.63414634,-39.20731707,17.50000000,20.81235294
0.85000000,0.30371094,0.19628906,-1.55786133,-29.45121951,-35.36585366,15.24390244,20.76529412
0.86000000,0.25488281,0.21484375,-1.48632812,-20.12195122,-35.30487805,14.26829268,20.85941176
0.87000000,0.25830078,0.22875977,-1.42919922,-8.17073171,-29.75609756,16.15853659,20.85941176
0.88000000,0.30810547,0.26904297,-1.42504883,2.62195122,-28.04878049,18.23170732,20.85941176
0.89000000,0.38330078,0.31665039,-1.41894531,13.59756098,-26.40243902,20.00000000,20.85941176
0.90000000,0.44018555,0.30419922,-1.39770508,24.57317073,-23.84146341,23.53658537,20.81235294
0.91000000,0.43945312,0.22167969,-1.31811523,34.93902439,-18.96341463,24.39024390,20.76529412
0.92000000,0.46411133,0.14257812,-1.22875977,47.19512195,-14.14634146,21.40243902,20.85941176
0.93000000,0.45874023,0.08862305,-1.22021484,58.04878049,-8.10975610,17.01219512,20.85941176
