# time,ax,ay,az,gx,gy,gz,temperature
0.30000000,0.03320312,-0.01977539,0.69824219,-0.85365854,4.08536585,-59.63414634,20.15352941
0.31000000,0.03125000,-0.01049805,0.70483398,-1.15853659,4.32926829,-59.26829268,20.15352941
0.32000000,0.02905273,-0.02563477,0.71215820,-1.03658537,4.20731707,-59.26829268,20.10647059
0.33000000,0.02807617,-0.01025391,0.71972656,-1.21951220,4.26829268,-59.02439024,20.10647059
0.34000000,0.02807617,-0.02563477,0.69824219,-0.30487805,4.14634146,-59.08536585,20.05941176
0.35000000,0.02441406,-0.02661133,0.69580078,-1.28048780,4.39024390,-59.08536585,20.15352941
0.36000000,0.02636719,-0.02099609,0.68969727,-1.09756098,4.14634146,-58.71951220,20.05941176
0.37000000,0.03173828,-0.01953125,0.70092773,-1.15853659,4.32926829,-58.78048780,20.05941176
0.38000000,0.02636719,-0.02124023,0.70800781,-1.03658537,4.32926829,-58.65853659,19.96529412
0.39000000,0.02832031,-0.01196289,0.70214844,-0.97560976,4.39024390,-58.59756098,20.10647059
0.40000000,0.03076172,-0.02514648,0.69580078,-1.21951220,4.39024390,-58.47560976,20.15352941
0.41000000,0.03198242,-0.02075195,0.70361328,-0.97560976,4.32926829,-58.41463415,20.01235294
0.42000000,0.02978516,-0.02465820,0.70605469,-0.79268293,4.45121951,-58.53658537,20.01235294
0.43000000,0.03295898,-0.02441406,0.69580078,-0.85365854,4.20731707,-58.41463415,20.10647059
0.44000000,0.03002930,-0.02172852,0.70800781,-0.91463415,4.26829268,-58.41463415,19.96529412
0.45000000,0.02490234,-0.01586914,0.71362305,-0.54878049,4.08536585,-58.17073171,20.10647059
0.46000000,0.03027344,-0.01953125,0.70166016,-0.79268293,4.14634146,-58.29268293,20.10647059
0.47000000,0.02490234,-0.01879883,0.70874023,-1.09756098,4.26829268,-57.92682927,20.05941176
0.48000000,0.02343750,-0.02368164,0.70874023,-0.91463415,4.14634146,-57.86585366,20.20058824
0.49000000,0.02124023,-0.02929688,0.69873047,-1.03658537,4.20731707,-57.92682927,20.10647059
0.50000000,0.02514648,-0.01904297,0.71459961,-1.15853659,4.20731707,-57.86585366,20.05941176
0.51000000,0.02490234,-0.02636719,0.70996094,-1.03658537,4.14634146,-57.68292683,20.20058824
0.52000000,0.02612305,-0.02490234,0.71386719,-1.09756098,4.08536585,-57.50000000,20.05941176
0.53000000,0.02807617,-0.02758789,0.71118164,-1.15853659,4.26829268,-57.43902439,20.10647059
0.54000000,0.01953125,-0.01855469,0.70825195,-1.15853659,4.08536585,-57.37804878,20.05941176
0.55000000,0.02685547,-0.02539062,0.70336914,-1.03658537,4.26829268,-57.31707317,20.24764706
0.56000000,0.02465820,-0.02172852,0.70312500,-1.09756098,4.14634146,-57.01219512,20.10647059
0.57000000,0.02294922,-0.02978516,0.71215820,-1.03658537,4.02439024,-57.01219512,20.15352941
0.58000000,0.02319336,-0.02124023,0.70361328,-1.09756098,4.14634146,-56.89024390,20.15352941
0.59000000,0.01782227,-0.02880859,0.70922852,-0.67073171,4.08536585,-57.01219512,20.10647059
0.60000000,0.02612305,-0.02319336,0.70825195,-1.34146341,4.02439024,-56.95121951,20.05941176
0.61000000,0.02294922,-0.02807617,0.70727539,-0.73170732,4.51219512,-56.82926829,20.05941176
0.62000000,0.02246094,-0.02270508,0.71240234,-1.58536585,4.14634146,-56.46341463,20.10647059
0.63000000,0.02270508,-0.02880859,0.68676758,-0.42682927,4.45121951,-56.46341463,20.15352941
0.64000000,0.01953125,-0.01684570,0.71118164,-1.28048780,4.32926829,-56.34146341,20.15352941
0.65000000,0.02758789,-0.02978516,0.71264648,-0.91463415,4.14634146,-56.34146341,19.96529412
0.66000000,0.01977539,-0.02490234,0.70068359,-0.73170732,4.14634146,-56.52439024,20.05941176
0.67000000,0.02490234,-0.02246094,0.70043945,-1.15853659,4.08536585,-56.28048780,20.05941176
0.68000000,0.02246094,-0.02343750,0.71069336,-0.67073171,4.08536585,-56.21951220,20.05941176
0.69000000,0.01904297,-0.02392578,0.69482422,-0.67073171,4.26829268,-56.15853659,20.15352941
0.70000000,0.01367188,-0.01977539,0.70361328,-1.03658537,4.14634146,-55.97560976,20.05941176
0.71000000,0.02319336,-0.02758789,0.70849609,-0.85365854,4.26829268,-55.79268293,20.15352941
0.72000000,0.01538086,-0.03100586,0.71166992,-0.91463415,4.20731707,-55.91463415,20.15352941
0.73000000,0.01513672,-0.02514648,0.70434570,-0.97560976,3.96341463,-55.67073171,20.05941176
0.74000000,0.01733398,-0.02758789,0.69238281,-1.28048780,4.14634146,-55.60975610,20.10647059
0.75000000,0.01977539,-0.02954102,0.70849609,-1.09756098,4.14634146,-55.79268293,20.05941176
0.76000000,0.02026367,-0.02441406,0.70141602,-1.09756098,4.20731707,-55.67073171,20.05941176
0.77000000,0.02416992,-0.03051758,0.70678711,-1.21951220,4.02439024,-55.54878049,20.10647059
0.78000000,0.02050781,-0.02905273,0.70288086,-1.21951220,4.20731707,-55.42682927,20.05941176
0.79000000,0.02075195,-0.02832031,0.70874023,-1.28048780,4.39024390,-55.18292683,20.15352941
0.80000000,0.01049805,-0.03247070,0.69409180,-0.79268293,4.26829268,-55.00000000,20.15352941
0.81000000,0.01367188,-0.02636719,0.71337891,-1.70731707,4.02439024,-55.06097561,20.10647059
0.82000000,0.01562500,-0.03906250,0.70678711,-0.60975610,4.45121951,-54.87804878,20.10647059
0.83000000,0.01098633,-0.02758789,0.69433594,-1.52439024,3.96341463,-54.93902439,20.15352941
0.84000000,0.01586914,-0.03198242,0.71142578,-1.21951220,4.39024390,-54.87804878,20.01235294
0.85000000,0.01098633,-0.03662109,0.71313477,-0.97560976,4.20731707,-54.51219512,20.10647059
0.86000000,0.01269531,-0.03735352,0.68847656,-0.97560976,4.39024390,-54.45121951,20.15352941
0.87000000,0.00927734,-0.03613281,0.70288086,-0.91463415,4.26829268,-54.63414634,20.20058824
0.88000000,0.00878906,-0.03173828,0.70507812,-1.09756098,4.08536585,-54.63414634,20.01235294
0.89000000,0.01269531,-0.03125000,0.70190430,-0.91463415,4.39024390,-54.51219512,20.10647059
0.90000000,0.00903320,-0.03637695,0.70385742,-0.85365854,4.63414634,-54.20731707,20.10647059
0.91000000,0.01293945,-0.03417969,0.70117188,-0.67073171,4.63414634,-54.14634146,20.01235294
0.92000000,0.01025391,-0.03857422,0.69897461,-0.79268293,4.51219512,-54.20731707,20.15352941
0.93000000,0.00488281,-0.03710938,0.71044922,-0.79268293,4.26829268,-54.14634146,20.05941176
0.94000000,0.01123047,-0.02954102,0.70776367,-0.97560976,4.45121951,-54.26829268,20.05941176
0.95000000,0.00781250,-0.03247070,0.70898438,-0.91463415,4.57317073,-54.02439024,20.15352941
0.96000000,0.00805664,-0.03662109,0.71215820,-1.21951220,4.45121951,-53.71951220,20.05941176
0.97000000,0.00878906,-0.03076172,0.70532227,-1.21951220,4.32926829,-53.65853659,20.05941176
0.98000000,0.01635742,-0.03808594,0.69653320,-0.85365854,4.69512195,-53.65853659,20.01235294
0.99000000,0.01977539,-0.03808594,0.68774414,-1.03658537,4.45121951,-53.41463415,20.05941176
1.00000000,0.00537109,-0.02783203,0.72827148,-1.70731707,4.14634146,-53.35365854,20.15352941
1.01000000,0.01513672,-0.03857422,0.72998047,-0.85365854,4.26829268,-53.53658537,20.05941176
1.02000000,0.01000977,-0.03295898,0.70800781,-1.28048780,4.32926829,-53.35365854,20.05941176
1.03000000,0.00268555,-0.03735352,0.70776367,-1.40243902,3.71951220,-53.35365854,20.15352941
1.04000000,0.00341797,-0.03173828,0.69750977,-1.28048780,4.02439024,-53.17073171,20.05941176
1.05000000,-0.00805664,-0.03759766,0.71508789,-1.76829268,3.41463415,-53.23170732,20.15352941
1.06000000,0.01220703,-0.04296875,0.70288086,-0.85365854,4.39024390,-53.04878049,20.10647059
1.07000000,0.00537109,-0.03466797,0.68896484,-1.64634146,4.14634146,-52.98780488,20.05941176
1.08000000,0.01318359,-0.03710938,0.70727539,-1.28048780,4.02439024,-52.80487805,20.01235294
1.09000000,0.00439453,-0.03515625,0.69238281,-1.34146341,4.51219512,-52.86585366,20.10647059
1.10000000,0.01269531,-0.04858398,0.71020508,-1.46341463,3.65853659,-52.74390244,20.10647059
1.11000000,0.01464844,-0.03881836,0.70581055,-0.91463415,4.63414634,-52.68292683,20.10647059
1.12000000,0.00585938,-0.04101562,0.69042969,-1.28048780,3.96341463,-52.62195122,20.10647059
1.13000000,0.01342773,-0.04296875,0.70166016,-1.40243902,4.39024390,-52.56097561,20.05941176
1.14000000,0.00708008,-0.04614258,0.70581055,-1.15853659,4.26829268,-52.25609756,20.01235294
1.15000000,0.00708008,-0.04272461,0.69531250,-1.28048780,4.32926829,-52.31707317,20.10647059
1.16000000,0.00659180,-0.03808594,0.69848633,-0.73170732,4.45121951,-52.37804878,20.15352941
1.17000000,0.01074219,-0.04394531,0.70361328,-1.15853659,4.51219512,-52.25609756,20.10647059
1.18000000,0.01367188,-0.05053711,0.71118164,-1.03658537,4.45121951,-52.25609756,20.20058824
1.19000000,0.01391602,-0.04516602,0.70507812,-0.97560976,4.32926829,-52.07317073,20.15352941
1.20000000,0.00903320,-0.05224609,0.69824219,-1.03658537,4.45121951,-52.01219512,20.10647059
1.21000000,0.00830078,-0.04980469,0.71166992,-1.03658537,4.51219512,-51.89024390,20.10647059
1.22000000,0.00366211,-0.04492188,0.70581055,-1.15853659,4.26829268,-52.01219512,20.10647059
1.23000000,0.00390625,-0.03808594,0.70214844,-1.34146341,4.26829268,-51.82926829,20.05941176
1.24000000,0.00756836,-0.04882812,0.71093750,-1.09756098,4.45121951,-51.89024390,20.05941176
1.25000000,0.00292969,-0.04394531,0.70751953,-1.09756098,4.08536585,-51.64634146,20.10647059
1.26000000,0.00561523,-0.04321289,0.71044922,-1.34146341,4.20731707,-51.46341463,20.05941176
1.27000000,0.00317383,-0.04199219,0.69897461,-1.34146341,4.14634146,-51.34146341,20.05941176
1.28000000,0.00146484,-0.03637695,0.71044922,-1.28048780,4.14634146,-51.40243902,20.05941176
1.29000000,0.00585938,-0.04760742,0.70214844,-1.34146341,4.20731707,-51.15853659,20.05941176
1.30000000,0.00537109,-0.04760742,0.70703125,-1.21951220,3.96341463,-51.15853659,20.05941176
1.31000000,0.00195312,-0.04809570,0.70043945,-1.52439024,4.20731707,-51.15853659,20.05941176
1.32000000,0.00537109,-0.05395508,0.69824219,-1.21951220,4.45121951,-51.09756098,20.05941176
1.33000000,0.00268555,-0.04760742,0.69970703,-1.40243902,3.90243902,-50.91463415,20.15352941
1.34000000,0.00537109,-0.05639648,0.70629883,-1.52439024,4.26829268,-50.85365854,20.05941176
1.35000000,0.00781250,-0.05126953,0.70532227,-1.28048780,4.14634146,-50.91463415,20.10647059
1.36000000,0.00488281,-0.04882812,0.69848633,-1.64634146,4.26829268,-50.79268293,20.10647059
1.37000000,0.00610352,-0.05517578,0.70190430,-1.40243902,3.96341463,-50.67073171,20.15352941
1.38000000,0.00415039,-0.06005859,0.71435547,-1.52439024,4.02439024,-50.67073171,20.10647059
1.39000000,0.00976562,-0.05737305,0.69287109,-1.58536585,4.39024390,-50.54878049,20.10647059
1.40000000,0.00366211,-0.05102539,0.71020508,-1.52439024,4.08536585,-50.48780488,20.15352941
1.41000000,0.00561523,-0.04956055,0.70141602,-1.58536585,4.08536585,-50.42682927,20.10647059
1.42000000,0.00976562,-0.04858398,0.70776367,-1.52439024,4.26829268,-50.48780488,20.10647059
1.43000000,0.00439453,-0.04663086,0.70190430,-1.70731707,4.20731707,-50.42682927,20.15352941
1.44000000,0.00195312,-0.05322266,0.70117188,-1.58536585,4.02439024,-50.36585366,20.10647059
1.45000000,0.00219727,-0.05541992,0.70458984,-1.52439024,4.39024390,-50.18292683,20.01235294
1.46000000,0.01000977,-0.04882812,0.70458984,-1.52439024,4.39024390,-50.12195122,20.05941176
1.47000000,0.00366211,-0.05957031,0.70849609,-1.64634146,4.20731707,-50.00000000,20.10647059
1.48000000,0.00317383,-0.05786133,0.71118164,-1.52439024,4.20731707,-50.00000000,20.10647059
1.49000000,0.00170898,-0.05590820,0.68554688,-1.58536585,4.20731707,-49.81707317,20.05941176
1.50000000,-0.00219727,-0.05908203,0.71997070,-1.40243902,3.96341463,-49.75609756,20.05941176
1.51000000,0.00732422,-0.06347656,0.70971680,-1.70731707,4.32926829,-49.75609756,20.15352941
1.52000000,0.00170898,-0.05249023,0.68872070,-1.46341463,4.08536585,-49.69512195,20.15352941
1.53000000,0.00878906,-0.05883789,0.69921875,-1.52439024,3.96341463,-49.63414634,20.05941176
1.54000000,0.00512695,-0.05834961,0.70043945,-1.34146341,4.02439024,-49.57317073,19.96529412
1.55000000,0.00634766,-0.05444336,0.70117188,-1.58536585,4.08536585,-49.45121951,20.05941176
1.56000000,0.00170898,-0.06372070,0.70117188,-1.46341463,3.90243902,-49.14634146,20.05941176
1.57000000,0.00341797,-0.05786133,0.70068359,-1.46341463,3.90243902,-49.14634146,20.15352941
1.58000000,0.00219727,-0.05615234,0.70068359,-1.40243902,3.84146341,-49.20731707,20.10647059
1.59000000,0.00317383,-0.06250000,0.70458984,-1.28048780,3.96341463,-49.08536585,20.05941176
1.60000000,0.00268555,-0.06030273,0.71386719,-1.40243902,3.71951220,-48.84146341,20.05941176
1.61000000,0.00585938,-0.06591797,0.70825195,-1.21951220,3.78048780,-48.78048780,20.20058824
1.62000000,0.00683594,-0.06396484,0.69287109,-1.28048780,3.71951220,-48.71951220,20.05941176
1.63000000,0.00439453,-0.05883789,0.69970703,-1.09756098,3.65853659,-48.65853659,20.05941176
1.64000000,0.00048828,-0.05786133,0.70312500,-1.28048780,3.41463415,-48.59756098,20.10647059
1.65000000,0.00000000,-0.06201172,0.70996094,-1.15853659,3.71951220,-48.53658537,20.10647059
1.66000000,0.00341797,-0.06372070,0.70019531,-1.03658537,3.35365854,-48.41463415,20.10647059
1.67000000,0.00561523,-0.05932617,0.70556641,-0.97560976,3.65853659,-48.35365854,20.05941176
1.68000000,0.00073242,-0.06372070,0.70776367,-0.85365854,3.53658537,-48.17073171,20.10647059
1.69000000,0.00317383,-0.07128906,0.70483398,-0.85365854,3.47560976,-48.35365854,20.20058824
1.70000000,0.00463867,-0.06542969,0.70483398,-0.91463415,3.53658537,-47.98780488,20.05941176
1.71000000,0.00610352,-0.06103516,0.70239258,-0.85365854,3.53658537,-47.98780488,20.10647059
1.72000000,0.00488281,-0.06591797,0.71118164,-0.91463415,3.65853659,-47.92682927,20.10647059
1.73000000,0.00415039,-0.06616211,0.71240234,-0.67073171,3.71951220,-47.80487805,20.01235294
1.74000000,0.00219727,-0.06640625,0.69995117,-0.67073171,3.53658537,-47.86585366,20.05941176
1.75000000,0.00463867,-0.06909180,0.70947266,-0.79268293,3.84146341,-47.50000000,20.05941176
1.76000000,0.00732422,-0.06616211,0.69604492,-0.67073171,3.71951220,-47.68292683,20.15352941
1.77000000,0.01220703,-0.07153320,0.70166016,-0.60975610,4.02439024,-47.50000000,20.24764706
1.78000000,0.00732422,-0.06445312,0.69458008,-0.73170732,3.84146341,-47.37804878,20.05941176
1.79000000,0.00341797,-0.06591797,0.70678711,-0.48780488,4.14634146,-47.43902439,20.10647059
1.80000000,0.00732422,-0.06250000,0.70971680,-0.67073171,4.08536585,-47.31707317,20.05941176
1.81000000,0.01074219,-0.06860352,0.70068359,-0.54878049,3.90243902,-47.07317073,20.15352941
1.82000000,0.00585938,-0.06665039,0.70703125,-0.60975610,4.02439024,-47.19512195,20.05941176
1.83000000,0.00878906,-0.06958008,0.70996094,-0.67073171,4.02439024,-47.01219512,20.05941176
1.84000000,0.00170898,-0.06225586,0.69580078,-0.79268293,4.02439024,-47.07317073,20.15352941
1.85000000,0.00976562,-0.06884766,0.70825195,-0.73170732,4.14634146,-46.89024390,20.10647059
1.86000000,0.00634766,-0.06665039,0.70751953,-0.67073171,4.14634146,-46.76829268,20.05941176
1.87000000,0.00292969,-0.06640625,0.69970703,-0.60975610,4.32926829,-46.64634146,20.05941176
1.88000000,0.01049805,-0.06909180,0.69995117,-0.67073171,4.32926829,-46.70731707,20.10647059
1.89000000,0.01074219,-0.06933594,0.69702148,-0.67073171,4.14634146,-46.40243902,20.15352941
1.90000000,0.00097656,-0.07177734,0.69531250,-0.54878049,4.14634146,-46.76829268,20.15352941
1.91000000,0.00781250,-0.06811523,0.70019531,-0.85365854,4.02439024,-46.28048780,20.10647059
1.92000000,0.00512695,-0.07592773,0.69970703,-0.73170732,4.02439024,-46.28048780,20.15352941
1.93000000,0.00512695,-0.06713867,0.69409180,-0.79268293,4.20731707,-46.09756098,20.10647059
1.94000000,0.00610352,-0.06909180,0.69946289,-0.73170732,4.08536585,-46.21951220,20.15352941
1.95000000,0.00903320,-0.06933594,0.69848633,-0.73170732,3.96341463,-46.03658537,20.05941176
1.96000000,0.00610352,-0.07031250,0.70385742,-0.60975610,3.84146341,-45.97560976,20.10647059
1.97000000,0.00927734,-0.06958008,0.71313477,-0.91463415,3.90243902,-45.97560976,20.10647059
1.98000000,0.00561523,-0.07470703,0.70385742,-0.73170732,3.71951220,-45.60975610,20.20058824
1.99000000,0.00463867,-0.06909180,0.69873047,-0.67073171,3.96341463,-45.54878049,20.01235294
2.00000000,0.00170898,-0.07177734,0.69604492,-0.73170732,3.65853659,-45.48780488,20.01235294
2.01000000,0.01000977,-0.07348633,0.70092773,-0.85365854,3.71951220,-45.54878049,20.10647059
2.02000000,0.00708008,-0.07373047,0.70166016,-0.79268293,3.35365854,-45.36585366,20.20058824
2.03000000,0.01049805,-0.06933594,0.70336914,-0.97560976,3.84146341,-45.42682927,20.15352941
2.04000000,0.00073242,-0.07031250,0.71166992,-0.91463415,3.35365854,-45.36585366,20.10647059
2.05000000,0.00463867,-0.07031250,0.69824219,-1.03658537,3.53658537,-45.18292683,20.10647059
2.06000000,0.00805664,-0.07739258,0.69628906,-0.97560976,3.47560976,-45.12195122,20.15352941
2.07000000,0.00439453,-0.07446289,0.71386719,-1.09756098,3.35365854,-45.00000000,20.10647059
2.08000000,0.00854492,-0.07299805,0.70019531,-1.03658537,3.47560976,-44.93902439,20.20058824
2.09000000,0.01025391,-0.07885742,0.69873047,-1.09756098,3.59756098,-44.81707317,20.05941176
2.10000000,0.01391602,-0.07470703,0.70678711,-0.97560976,3.41463415,-44.69512195,20.10647059
2.11000000,0.01245117,-0.07519531,0.69946289,-1.03658537,3.41463415,-44.57317073,20.01235294
2.12000000,0.00854492,-0.06958008,0.69458008,-1.40243902,3.59756098,-44.69512195,20.15352941
2.13000000,0.00415039,-0.07446289,0.70800781,-1.28048780,3.65853659,-44.51219512,20.10647059
2.14000000,0.01342773,-0.07934570,0.70092773,-1.15853659,3.47560976,-44.32926829,20.10647059
2.15000000,0.01098633,-0.07202148,0.68945312,-1.28048780,3.41463415,-44.20731707,20.15352941
2.16000000,0.01025391,-0.07592773,0.70336914,-1.40243902,3.41463415,-44.39024390,20.01235294
2.17000000,0.01318359,-0.07836914,0.69262695,-1.21951220,3.53658537,-44.14634146,20.10647059
2.18000000,0.01098633,-0.07666016,0.69897461,-1.34146341,3.41463415,-43.96341463,20.15352941
2.19000000,0.01611328,-0.07690430,0.69750977,-1.28048780,3.47560976,-44.02439024,20.10647059
2.20000000,0.01025391,-0.07666016,0.71289062,-1.40243902,3.47560976,-43.96341463,20.10647059
2.21000000,0.01855469,-0.07763672,0.70507812,-1.46341463,3.53658537,-44.02439024,20.15352941
2.22000000,0.01147461,-0.07421875,0.70458984,-1.46341463,3.47560976,-43.71951220,20.10647059
2.23000000,0.01025391,-0.07519531,0.70678711,-1.52439024,3.41463415,-43.59756098,20.10647059
2.24000000,0.01293945,-0.07080078,0.70507812,-1.70731707,3.59756098,-43.47560976,20.05941176
2.25000000,0.01684570,-0.06542969,0.70336914,-2.07317073,4.57317073,-43.10975610,20.15352941
2.26000000,0.01489258,-0.06958008,0.70825195,-2.68292683,6.82926829,-42.13414634,20.10647059
2.27000000,0.01562500,-0.07153320,0.70556641,-3.35365854,9.45121951,-40.97560976,20.10647059
2.28000000,0.00952148,-0.07397461,0.70043945,-4.14634146,11.28048780,-39.69512195,20.10647059
2.29000000,0.01147461,-0.08374023,0.69580078,-4.63414634,12.50000000,-38.41463415,20.10647059
2.30000000,0.02050781,-0.08032227,0.70581055,-5.00000000,12.86585366,-37.50000000,20.20058824
2.31000000,0.01879883,-0.09130859,0.70654297,-5.36585366,12.80487805,-36.34146341,20.20058824
2.32000000,0.02685547,-0.10327148,0.78955078,-5.42682927,12.62195122,-34.87804878,20.01235294
2.33000000,-0.02905273,-0.09765625,0.92041016,-5.06097561,8.84146341,-33.84146341,20.10647059
2.34000000,0.01342773,-0.11132812,0.81005859,-6.15853659,16.09756098,-32.74390244,20.10647059
2.35000000,-0.02099609,-0.10595703,0.74047852,-4.39024390,14.39024390,-31.76829268,19.96529412
2.36000000,-0.01245117,-0.09936523,0.68041992,-4.69512195,12.86585366,-31.34146341,20.15352941
2.37000000,-0.01196289,-0.09863281,0.69775391,-3.90243902,11.82926829,-31.03658537,20.15352941
2.38000000,-0.01171875,-0.09228516,0.71191406,-2.37804878,9.32926829,-31.03658537,20.05941176
2.39000000,-0.02148438,-0.10034180,0.71533203,0.73170732,5.67073171,-30.42682927,20.10647059
2.40000000,-0.01757812,-0.09863281,0.70849609,2.31707317,2.56097561,-30.00000000,20.05941176
2.41000000,-0.01757812,-0.08471680,0.70214844,3.90243902,-0.36585366,-29.81707317,20.10647059
2.42000000,-0.02075195,-0.08056641,0.70751953,5.79268293,-1.89024390,-29.57317073,20.15352941
2.43000000,-0.01147461,-0.08154297,0.69824219,6.82926829,-2.25609756,-29.32926829,20.05941176
2.44000000,-0.01220703,-0.07934570,0.70703125,7.43902439,-2.56097561,-29.63414634,20.15352941
2.45000000,0.00903320,-0.08007812,0.69580078,7.92682927,-2.68292683,-30.06097561,20.24764706
2.46000000,0.02270508,-0.07226562,0.71533203,8.35365854,-1.82926829,-31.09756098,20.15352941
2.47000000,0.01855469,-0.07836914,0.69580078,8.53658537,0.36585366,-32.43902439,20.20058824
2.48000000,0.00683594,-0.08715820,0.71044922,8.71951220,3.10975610,-33.96341463,20.10647059
2.49000000,-0.00732422,-0.09155273,0.71166992,9.08536585,4.75609756,-35.24390244,20.05941176
2.50000000,-0.01318359,-0.08276367,0.71020508,9.39024390,5.54878049,-36.58536585,20.05941176
2.51000000,-0.00561523,-0.07275391,0.70166016,10.06097561,5.48780488,-38.04878049,20.20058824
2.52000000,0.00024414,-0.07836914,0.70190430,10.00000000,4.39024390,-39.26829268,20.05941176
2.53000000,0.00976562,-0.08520508,0.70898438,9.02439024,3.53658537,-40.30487805,20.15352941
2.54000000,0.02905273,-0.06762695,0.69921875,7.31707317,2.50000000,-41.89024390,20.10647059
2.55000000,0.02343750,-0.08056641,0.70190430,5.54878049,0.00000000,-43.04878049,20.01235294
2.56000000,0.00805664,-0.07177734,0.70849609,3.47560976,-2.07317073,-43.84146341,20.10647059
2.57000000,-0.00170898,-0.06225586,0.70043945,2.31707317,-4.45121951,-45.18292683,20.10647059
2.58000000,-0.00756836,-0.06811523,0.70727539,1.76829268,-6.03658537,-47.07317073,20.01235294
2.59000000,0.00976562,-0.07006836,0.71166992,1.82926829,-7.62195122,-49.45121951,20.10647059
2.60000000,0.01245117,-0.06665039,0.71215820,1.95121951,-8.65853659,-51.82926829,20.05941176
2.61000000,0.00927734,-0.06469727,0.71093750,2.25609756,-8.41463415,-53.84146341,20.10647059
2.62000000,0.01171875,-0.08105469,0.71215820,2.37804878,-7.68292683,-56.28048780,20.10647059
2.63000000,-0.00317383,-0.08251953,0.69384766,2.37804878,-7.37804878,-58.96341463,20.05941176
2.64000000,-0.00244141,-0.07470703,0.70288086,2.37804878,-6.95121951,-61.03658537,20.10647059
2.65000000,0.00927734,-0.06079102,0.71142578,2.43902439,-5.85365854,-63.17073171,20.10647059
2.66000000,0.02294922,-0.04174805,0.69506836,2.31707317,-3.78048780,-64.87804878,20.10647059
2.67000000,0.02441406,-0.04321289,0.70117188,2.31707317,-2.43902439,-66.09756098,20.01235294
2.68000000,0.01562500,-0.05737305,0.70336914,2.31707317,-2.01219512,-67.37804878,20.10647059
2.69000000,0.01220703,-0.07250977,0.71215820,2.13414634,-2.50000000,-69.57317073,20.05941176
2.70000000,0.01049805,-0.08129883,0.71093750,1.70731707,-4.26829268,-71.40243902,20.20058824
2.71000000,0.01660156,-0.06518555,0.71337891,0.79268293,-5.36585366,-73.47560976,20.01235294
2.72000000,0.01611328,-0.06274414,0.69482422,0.24390244,-6.89024390,-75.24390244,20.10647059
