# time,ax,ay,az,gx,gy,gz,temperature
4.99000000,-0.50488281,-0.33496094,-0.75683594,100.24390244,-254.45121951,82.07317073,21.09470588
5.00000000,-0.63720703,-0.40649414,-0.88476562,98.35365854,-245.79268293,85.54878049,21.18882353
5.01000000,-0.78173828,-0.24121094,-1.06982422,91.82926829,-230.79268293,90.79268293,21.09470588
5.02000000,-1.02880859,-0.19335938,-0.95703125,81.95121951,-219.69512195,96.34146341,21.18882353
5.03000000,-1.24145508,-0.22998047,-0.93701172,71.89024390,-214.93902439,97.50000000,21.09470588
5.04000000,-1.35717773,-0.31152344,-0.92065430,57.13414634,-216.34146341,93.47560976,21.09470588
5.05000000,-1.42187500,-0.43457031,-0.96801758,41.03658537,-218.35365854,86.70731707,21.09470588
5.06000000,-1.43334961,-0.55883789,-1.10742188,25.42682927,-215.79268293,77.98780488,21.09470588
5.07000000,-1.53686523,-0.57250977,-1.21484375,9.14634146,-208.96341463,65.97560976,21.23588235
5.08000000,-1.88769531,-0.43017578,-1.23510742,-3.04878049,-205.48780488,52.25609756,21.14176471
5.09000000,-2.24414062,-0.28320312,-1.25927734,-19.93902439,-201.09756098,38.17073171,21.14176471
5.10000000,-2.48388672,-0.15576172,-1.47387695,-35.42682927,-192.01219512,23.17073171,21.14176471
5.11000000,-2.83203125,-0.05346680,-1.69067383,-53.29268293,-185.12195122,5.79268293,21.14176471
5.12000000,-2.67773438,-0.10131836,-1.98364258,-63.23170732,-164.69512195,-5.91463415,21.14176471
5.13000000,-2.58349609,-0.05444336,-2.24609375,-64.69512195,-128.84146341,-6.64634146,21.18882353
5.14000000,-2.45947266,-0.11938477,-2.22583008,-61.89024390,-86.28048780,-1.09756098,21.14176471
5.15000000,-2.33715820,-0.14965820,-2.15112305,-58.90243902,-42.74390244,3.84146341,21.14176471
5.16000000,-2.35302734,-0.11010742,-2.23168945,-59.45121951,-5.36585366,6.40243902,21.18882353
5.17000000,-2.39672852,-0.10522461,-2.32226562,-59.32926829,23.96341463,12.98780488,21.14176471
5.18000000,-2.35351562,-0.11450195,-2.29687500,-61.46341463,50.79268293,22.68292683,21.14176471
5.19000000,-2.25561523,-0.12670898,-2.14135742,-62.19512195,77.74390244,34.69512195,21.14176471
5.20000000,-2.11059570,-0.09472656,-1.95947266,-62.56097561,106.46341463,47.13414634,21.09470588
5.21000000,-1.91333008,-0.08569336,-1.77294922,-61.15853659,133.84146341,58.47560976,21.18882353
5.22000000,-1.70800781,-0.05126953,-1.65502930,-59.14634146,157.74390244,67.62195122,21.09470588
5.23000000,-1.54492188,0.02832031,-1.56201172,-57.68292683,174.87804878,77.01219512,21.18882353
5.24000000,-1.50634766,0.06738281,-1.52246094,-56.89024390,185.06097561,87.37804878,21.18882353
5.25000000,-1.43237305,0.05200195,-1.40893555,-56.21951220,188.96341463,99.45121951,21.09470588
5.26000000,-1.29199219,0.02490234,-1.23120117,-56.89024390,191.95121951,111.09756098,21.18882353
5.27000000,-1.11645508,0.09033203,-1.04077148,-56.21951220,196.89024390,124.32926829,21.09470588
5.28000000,-0.98486328,0.14599609,-0.86523438,-52.98780488,203.23170732,136.89024390,21.09470588
5.29000000,-0.84033203,0.12866211,-0.74829102,-48.65853659,210.36585366,148.53658537,21.18882353
5.30000000,-0.66381836,0.09643555,-0.67309570,-44.45121951,217.01219512,157.07317073,21.18882353
5.31000000,-0.54223633,0.09448242,-0.57299805,-39.69512195,221.46341463,159.63414634,21.18882353
5.32000000,-0.41943359,0.07666016,-0.48120117,-35.85365854,220.91463415,156.89024390,21.18882353
5.33000000,-0.27807617,0.02514648,-0.48901367,-33.71951220,215.85365854,149.93902439,21.09470588
5.34000000,-0.10717773,-0.02441406,-0.43725586,-32.92682927,204.39024390,140.18292683,21.09470588
5.35000000,0.03076172,-0.03198242,-0.40551758,-32.86585366,188.10975610,129.08536585,21.18882353
